License Year,Hunting,Deer Species,Residency,Hunters,Days,Days per Hunter,Total Harvest,Bucks,Does,Fawns,Bow,Rifle,Less than 4 Points,4 or More Points
2023,640,md,R,1893,12409,7,1051,691,355,4,8,1039,146,545
2023,640,md,SUM,3542,20669,6,2230,1393,829,7,17,2210,289,1101
2023,640,wt,N,1649,8260,5,331,188,143,0,0,331,6,182
2023,640,wt,R,1893,12409,7,518,280,239,0,26,492,20,256
2023,640,wt,SUM,3542,20669,6,850,468,382,0,26,823,26,438
2023,650,all_deer,N,949,4128,4,734,476,255,2,8,726,100,376
2023,650,all_deer,R,1588,9385,6,976,672,304,0,20,956,122,550
2023,650,all_deer,SUM,2538,13513,5,1710,1148,559,2,28,1682,222,926
2023,650,md,N,949,4128,4,630,418,210,2,8,622,100,318
2023,650,md,R,1588,9385,6,704,489,215,0,14,691,105,384
2023,650,md,SUM,2538,13513,5,1334,907,425,2,21,1313,206,702
2023,650,wt,N,949,4128,4,104,58,46,0,0,104,0,58
2023,650,wt,R,1588,9385,6,272,183,89,0,7,265,17,166
2023,650,wt,SUM,2538,13513,5,375,241,134,0,7,369,17,224
2023,652,all_deer,N,56,271,5,50,36,13,0,0,50,12,24
2023,652,all_deer,R,117,706,6,57,40,17,0,0,52,9,31
2023,652,all_deer,SUM,173,978,6,107,77,30,0,0,101,21,56
2023,652,md,N,56,271,5,39,33,5,0,0,39,12,21
2023,652,md,R,117,706,6,49,40,9,0,0,46,9,31
2023,652,md,SUM,173,978,6,87,74,14,0,0,84,21,53
2023,652,wt,N,56,271,5,11,3,8,0,0,11,0,3
2023,652,wt,R,117,706,6,8,0,8,0,0,6,0,0
2023,652,wt,SUM,173,978,6,19,3,16,0,0,17,0,3
2023,670,all_deer,N,1869,9685,5,1474,984,490,0,21,1452,248,736
2023,670,all_deer,R,1705,9769,6,938,606,320,11,19,912,145,461
2023,670,all_deer,SUM,3574,19455,5,2411,1590,810,11,40,2364,393,1198
2023,670,md,N,1869,9685,5,1258,880,379,0,21,1237,239,641
2023,670,md,R,1705,9769,6,665,475,187,3,3,655,125,350
2023,670,md,SUM,3574,19455,5,1923,1354,566,3,25,1892,363,991
2023,670,wt,N,1869,9685,5,216,105,111,0,0,216,9,95
2023,670,wt,R,1705,9769,6,272,131,133,8,16,256,20,111
2023,670,wt,SUM,3574,19455,5,488,236,244,8,16,472,29,207
2023,690,all_deer,N,730,3785,5,598,512,84,2,15,583,89,422
2023,690,all_deer,R,2309,12897,6,1452,1022,412,19,24,1421,229,793
2023,690,all_deer,SUM,3038,16683,6,2050,1533,496,21,39,2004,319,1215
2023,690,md,N,730,3785,5,493,449,42,2,15,478,81,369
2023,690,md,R,2309,12897,6,1027,804,212,11,2,1019,196,609
2023,690,md,SUM,3038,16683,6,1520,1253,254,13,17,1497,276,977
2023,690,wt,N,730,3785,5,105,63,42,0,0,105,9,54
2023,690,wt,R,2309,12897,6,425,218,199,8,22,402,34,184
2023,690,wt,SUM,3038,16683,6,530,280,242,8,22,507,43,238
2023,6XX,all_deer,N,24,114,5,3,3,0,0,0,3,0,3
2023,6XX,all_deer,R,71,322,5,67,44,20,3,0,67,17,27
2023,6XX,all_deer,SUM,95,436,5,70,47,20,3,0,70,17,30
2023,6XX,md,N,24,114,5,3,3,0,0,0,3,0,3
2023,6XX,md,R,71,322,5,31,24,4,3,0,31,10,14
2023,6XX,md,SUM,95,436,5,34,27,4,3,0,34,10,17
2023,6XX,wt,R,71,322,5,37,20,16,0,0,37,7,14
2023,6XX,wt,SUM,95,436,5,37,20,16,0,0,37,7,14
2023,700,all_deer,N,1150,6085,5,695,554,132,9,9,686,170,384
2023,700,all_deer,R,2317,14976,7,1183,835,340,9,38,1132,247,588
2023,700,all_deer,SUM,3467,21061,6,1878,1390,472,17,47,1818,417,973
2023,700,md,N,1150,6085,5,499,471,28,0,3,496,161,310
2023,700,md,R,2317,14976,7,664,588,76,0,13,651,192,396
2023,700,md,SUM,3467,21061,6,1163,1059,104,0,16,1147,353,706
2023,700,wt,N,1150,6085,5,196,84,104,9,6,191,9,75
2023,700,wt,R,2317,14976,7,519,247,264,9,25,481,55,192
2023,700,wt,SUM,3467,21061,6,716,331,368,17,30,671,64,267
2023,701,all_deer,N,1058,4572,4,749,599,147,3,21,728,125,474
2023,701,all_deer,R,2357,14238,6,1492,1035,447,10,82,1385,189,847
2023,701,all_deer,SUM,3415,18809,6,2241,1634,594,13,103,2113,314,1321
2023,701,md,N,1058,4572,4,461,447,14,0,6,455,119,328
2023,701,md,R,2357,14238,6,577,515,58,3,11,566,131,383
2023,701,md,SUM,3415,18809,6,1038,962,73,3,17,1021,251,711
2023,701,wt,N,1058,4572,4,288,152,133,3,15,273,6,146
2023,701,wt,R,2357,14238,6,916,521,388,7,71,819,57,463
2023,701,wt,SUM,3415,18809,6,1203,673,521,10,86,1092,63,609
2023,702,all_deer,N,678,3403,5,515,447,68,0,6,509,84,364
2023,702,all_deer,R,1350,7739,6,686,503,183,0,41,637,95,407
2023,702,all_deer,SUM,2028,11142,6,1201,950,251,0,47,1147,179,771
2023,702,md,N,678,3403,5,395,379,16,0,0,395,81,298
2023,702,md,R,1350,7739,6,403,358,46,0,21,380,85,273
2023,702,md,SUM,2028,11142,6,798,736,62,0,21,774,166,571
2023,702,wt,N,678,3403,5,121,69,52,0,6,115,3,66
2023,702,wt,R,1350,7739,6,282,145,137,0,20,258,10,135
2023,702,wt,SUM,2028,11142,6,403,213,189,0,26,372,13,200
2023,703,all_deer,N,1307,6001,5,912,727,176,9,9,903,158,569
2023,703,all_deer,R,2366,14695,6,1384,1105,276,3,37,1326,231,870
2023,703,all_deer,SUM,3673,20696,6,2296,1832,452,12,46,2229,389,1439
2023,703,md,N,1307,6001,5,655,620,35,0,3,652,152,468
2023,703,md,R,2366,14695,6,793,748,45,0,7,780,182,566
2023,703,md,SUM,3673,20696,6,1448,1368,80,0,10,1432,334,1034
2023,703,wt,N,1307,6001,5,257,107,141,9,6,251,6,101
2023,703,wt,R,2366,14695,6,591,357,230,3,30,546,49,304
2023,703,wt,SUM,3673,20696,6,848,465,371,12,36,797,55,406
2023,704,all_deer,N,1942,9450,5,1329,1135,190,3,27,1302,345,787
2023,704,all_deer,R,2316,13852,6,1131,862,264,4,25,1105,265,597
2023,704,all_deer,SUM,4258,23302,6,2459,1997,455,7,52,2407,611,1383
2023,704,md,N,1942,9450,5,982,945,37,0,9,973,337,605
2023,704,md,R,2316,13852,6,721,651,70,0,6,715,242,409
2023,704,md,SUM,4258,23302,6,1703,1596,107,0,15,1687,578,1015
2023,704,wt,N,1942,9450,5,347,191,153,3,18,329,9,182
2023,704,wt,R,2316,13852,6,410,211,195,4,19,391,24,187
2023,704,wt,SUM,4258,23302,6,756,401,348,7,37,720,32,369
2023,705,all_deer,N,2339,11165,5,1399,1219,177,3,39,1360,340,879
2023,705,all_deer,R,1343,8184,6,709,463,234,12,14,692,145,313
2023,705,all_deer,SUM,3682,19348,5,2108,1682,411,14,52,2052,485,1193
2023,705,md,N,2339,11165,5,936,921,15,0,12,924,316,605
2023,705,md,R,1343,8184,6,358,286,69,3,6,352,121,165
2023,705,md,SUM,3682,19348,5,1294,1208,84,3,18,1276,437,770
2023,705,wt,N,2339,11165,5,463,298,162,3,27,436,24,274
2023,705,wt,R,1343,8184,6,351,177,166,9,8,340,24,148
2023,705,wt,SUM,3682,19348,5,814,475,328,11,34,776,48,422
2023,7XX,all_deer,N,35,160,5,21,18,3,0,0,21,6,12
2023,7XX,all_deer,R,63,350,6,48,24,24,0,4,44,10,14
2023,7XX,all_deer,SUM,98,511,5,69,41,27,0,4,64,16,25
2023,7XX,md,N,35,160,5,12,12,0,0,0,12,6,6
2023,7XX,md,R,63,350,6,20,17,3,0,0,20,10,7
2023,7XX,md,SUM,98,511,5,32,29,3,0,0,32,16,13
2023,7XX,wt,N,35,160,5,9,6,3,0,0,9,0,6
2023,7XX,wt,R,63,350,6,28,7,21,0,4,24,0,7
2023,7XX,wt,SUM,98,511,5,37,13,24,0,4,33,0,13
2023,Reg_1,all_deer,N,1621,10689,7,738,563,170,5,15,720,204,355
2023,Reg_1,all_deer,R,20679,187993,9,9564,7518,2000,46,377,9055,2921,4590
2023,Reg_1,all_deer,SUM,22301,198682,9,10302,8081,2169,52,392,9775,3126,4946
2023,Reg_1,md,N,1621,10689,7,151,144,7,0,3,148,33,112
2023,Reg_1,md,R,20679,187993,9,1046,999,47,0,27,1009,470,529
2023,Reg_1,md,SUM,22301,198682,9,1197,1143,53,0,30,1157,503,640
2023,Reg_1,wt,N,1621,10689,7,587,418,163,5,12,572,172,244
2023,Reg_1,wt,R,20679,187993,9,8518,6519,1953,46,350,8047,2451,4061
2023,Reg_1,wt,SUM,22301,198682,9,9105,6937,2116,52,362,8618,2622,4305
2023,Reg_2,all_deer,N,1526,11311,7,606,438,165,2,72,531,173,262
2023,Reg_2,all_deer,R,20682,185037,9,8705,6603,2058,44,995,7641,2530,4043
2023,Reg_2,all_deer,SUM,22208,196347,9,9310,7041,2223,46,1067,8173,2704,4305
2023,Reg_2,md,N,1526,11311,7,161,150,10,0,15,146,64,86
2023,Reg_2,md,R,20682,185037,9,1707,1563,141,3,130,1569,726,830
2023,Reg_2,md,SUM,22208,196347,9,1868,1713,151,3,145,1715,790,917
2023,Reg_2,wt,N,1526,11311,7,445,288,155,2,57,386,109,176
2023,Reg_2,wt,R,20682,185037,9,6998,5040,1917,41,866,6072,1804,3213
2023,Reg_2,wt,SUM,22208,196347,9,7443,5328,2072,43,922,6458,1914,3389
2023,Reg_3,all_deer,N,5540,39606,7,2259,1507,735,17,129,2124,586,910
2023,Reg_3,all_deer,R,27914,233841,8,11966,8076,3810,80,717,11128,3451,4602
2023,Reg_3,all_deer,SUM,33454,273447,8,14225,9583,4545,98,846,13252,4037,5512
2023,Reg_3,md,N,5540,39606,7,1360,1092,259,9,84,1277,541,548
2023,Reg_3,md,R,27914,233841,8,5653,4645,975,33,244,5375,2593,2049
2023,Reg_3,md,SUM,33454,273447,8,7013,5738,1234,42,328,6652,3134,2597
2023,Reg_3,wt,N,5540,39606,7,899,415,476,8,46,848,45,362
2023,Reg_3,wt,R,27914,233841,8,6313,3431,2835,47,472,5753,858,2553
2023,Reg_3,wt,SUM,33454,273447,8,7212,3845,3311,56,518,6600,903,2915
2023,Reg_4,all_deer,N,4990,29175,6,3299,2472,812,14,101,3198,607,1863
2023,Reg_4,all_deer,R,22918,149332,7,14536,10320,4142,74,332,14123,3022,7279
2023,Reg_4,all_deer,SUM,27907,178507,6,17835,12793,4954,89,432,17321,3629,9142
2023,Reg_4,md,N,4990,29175,6,1989,1836,153,0,72,1917,512,1324
2023,Reg_4,md,R,22918,149332,7,7568,6281,1275,12,95,7448,2229,4040
2023,Reg_4,md,SUM,27907,178507,6,9557,8117,1428,12,167,9365,2740,5364
2023,Reg_4,wt,N,4990,29175,6,1310,637,659,14,29,1281,95,539
2023,Reg_4,wt,R,22918,149332,7,6968,4039,2866,63,237,6675,794,3239
2023,Reg_4,wt,SUM,27907,178507,6,8278,4676,3526,77,266,7956,889,3777
2023,Reg_5,all_deer,N,1569,9029,6,982,757,222,3,27,955,209,545
2023,Reg_5,all_deer,R,12730,80410,6,7273,4525,2693,55,268,6919,1727,2781
2023,Reg_5,all_deer,SUM,14298,89439,6,8255,5282,2915,58,295,7875,1937,3325
2023,Reg_5,md,N,1569,9029,6,508,455,50,3,18,490,168,284
2023,Reg_5,md,R,12730,80410,6,3742,2684,1025,33,73,3644,1287,1387
2023,Reg_5,md,SUM,14298,89439,6,4249,3139,1075,36,90,4134,1455,1671
2023,Reg_5,wt,N,1569,9029,6,474,302,172,0,9,465,42,261
2023,Reg_5,wt,R,12730,80410,6,3531,1841,1668,22,196,3276,440,1394
2023,Reg_5,wt,SUM,14298,89439,6,4006,2143,1840,22,204,3741,482,1654
2023,Reg_6,all_deer,N,7011,38067,5,5936,4152,1765,19,67,5865,958,3189
2023,Reg_6,all_deer,R,11045,72707,7,7491,4781,2664,45,202,7241,1059,3711
2023,Reg_6,all_deer,SUM,18056,110774,6,13426,8933,4429,64,269,13106,2017,6900
2023,Reg_6,md,N,7011,38067,5,4899,3599,1282,19,64,4835,913,2680
2023,Reg_6,md,R,11045,72707,7,5087,3525,1536,26,54,4995,897,2628
2023,Reg_6,md,SUM,18056,110774,6,9986,7124,2817,45,119,9830,1810,5308
2023,Reg_6,wt,N,7011,38067,5,1036,553,483,0,3,1031,45,509
2023,Reg_6,wt,R,11045,72707,7,2404,1256,1129,20,148,2246,163,1083
2023,Reg_6,wt,SUM,18056,110774,6,3441,1810,1612,20,151,3277,207,1592
2023,Reg_7,all_deer,N,8045,40837,5,5619,4699,894,26,110,5509,1228,3469
2023,Reg_7,all_deer,R,11175,74032,7,6633,4827,1768,38,241,6320,1183,3636
2023,Reg_7,all_deer,SUM,19220,114869,6,12252,9526,2662,64,351,11829,2410,7105
2023,Reg_7,md,N,8045,40837,5,3939,3794,146,0,33,3907,1171,2620
2023,Reg_7,md,R,11175,74032,7,3536,3163,367,6,65,3462,964,2199
2023,Reg_7,md,SUM,19220,114869,6,7475,6957,512,6,97,7368,2135,4819
2023,Reg_7,wt,N,8045,40837,5,1680,906,749,26,77,1603,56,849
2023,Reg_7,wt,R,11175,74032,7,3097,1664,1401,31,177,2859,219,1437
2023,Reg_7,wt,SUM,19220,114869,6,4777,2570,2150,57,254,4461,275,2286
2023,Reg_X,all_deer,N,75,404,5,28,15,13,0,2,27,3,12
2023,Reg_X,all_deer,R,97,684,7,30,27,0,3,0,30,17,10
2023,Reg_X,all_deer,SUM,172,1088,6,58,42,13,3,2,57,20,22
2023,Reg_X,md,N,75,404,5,15,12,3,0,0,15,3,9
2023,Reg_X,md,R,97,684,7,17,17,0,0,0,17,10,7
2023,Reg_X,md,SUM,172,1088,6,32,29,3,0,0,32,13,16
2023,Reg_X,wt,N,75,404,5,13,3,10,0,2,12,0,3
2023,Reg_X,wt,R,97,684,7,14,10,0,3,0,14,7,3
2023,Reg_X,wt,SUM,172,1088,6,27,13,10,3,2,25,7,6
2023,State,all_deer,N,28900,179118,6,19466,14604,4776,87,523,18930,3968,10605
2023,State,all_deer,R,115451,983969,9,66197,46677,19134,387,3132,62458,15911,30652
2023,State,all_deer,SUM,144351,1163087,8,85664,61280,23910,473,3654,81388,19878,41257
2023,State,md,N,28900,179118,6,13022,11082,1909,31,288,12734,3404,7663
2023,State,md,R,115451,983969,9,28355,22877,5365,113,688,27519,9175,13669
2023,State,md,SUM,144351,1163087,8,41377,33959,7274,144,976,40252,12580,21332
2023,State,wt,N,28900,179118,6,6445,3522,2867,56,234,6196,563,2942
2023,State,wt,R,115451,983969,9,37842,23800,13769,274,2444,34940,6736,16983
2023,State,wt,SUM,144351,1163087,8,44287,27321,16636,330,2678,41136,7299,19925
2023,XXX,all_deer,N,75,404,5,28,15,13,0,2,27,3,12
2023,XXX,all_deer,R,97,684,7,30,27,0,3,0,30,17,10
2023,XXX,all_deer,SUM,172,1088,6,58,42,13,3,2,57,20,22
2023,XXX,md,N,75,404,5,15,12,3,0,0,15,3,9
2023,XXX,md,R,97,684,7,17,17,0,0,0,17,10,7
2023,XXX,md,SUM,172,1088,6,32,29,3,0,0,32,13,16
2023,XXX,wt,N,75,404,5,13,3,10,0,2,12,0,3
2023,XXX,wt,R,97,684,7,14,10,0,3,0,14,7,3
2023,XXX,wt,SUM,172,1088,6,27,13,10,3,2,25,7,6
