License Year,Hunting,Deer Species,Residency,Hunters,Days,Days per Hunter,Total Harvest,Bucks,Does,Fawns,Bow,Rifle,Less than 4 Points,4 or More Points
2024,302,md,N,0,0,0,45,37,8,0,0,45,24,13
2024,302,md,R,0,0,0,149,91,58,0,9,140,53,39
2024,302,md,SUM,0,0,0,194,128,66,0,9,184,76,52
2024,302,wt,N,0,0,0,5,3,3,0,0,5,0,3
2024,302,wt,R,0,0,0,16,9,3,4,0,16,6,3
2024,302,wt,SUM,0,0,0,22,12,6,4,0,22,6,6
2024,303,all_deer,N,0,0,0,20,15,5,0,0,20,8,7
2024,303,all_deer,R,0,0,0,47,25,22,0,0,41,8,17
2024,303,all_deer,SUM,0,0,0,67,40,27,0,0,61,16,25
2024,303,md,N,0,0,0,15,10,5,0,0,15,8,2
2024,303,md,R,0,0,0,35,16,19,0,0,32,8,8
2024,303,md,SUM,0,0,0,50,26,24,0,0,47,16,10
2024,303,wt,N,0,0,0,5,5,0,0,0,5,0,5
2024,303,wt,R,0,0,0,12,9,3,0,0,9,0,9
2024,303,wt,SUM,0,0,0,18,15,3,0,0,15,0,15
2024,304,all_deer,N,0,0,0,21,18,3,0,0,21,3,16
2024,304,all_deer,R,0,0,0,167,130,37,0,11,153,46,83
2024,304,all_deer,SUM,0,0,0,188,148,40,0,11,174,49,99
2024,304,md,N,0,0,0,8,8,0,0,0,8,0,8
2024,304,md,R,0,0,0,96,86,9,0,3,93,40,46
2024,304,md,SUM,0,0,0,103,94,9,0,3,100,40,54
2024,304,wt,N,0,0,0,13,11,3,0,0,13,3,8
2024,304,wt,R,0,0,0,71,43,28,0,8,60,6,37
2024,304,wt,SUM,0,0,0,85,54,31,0,8,74,9,45
2024,309,all_deer,N,0,0,0,36,21,15,0,1,35,5,16
2024,309,all_deer,R,0,0,0,409,255,154,0,70,317,45,210
2024,309,all_deer,SUM,0,0,0,445,276,169,0,72,351,50,226
2024,309,md,N,0,0,0,11,11,0,0,0,11,0,11
2024,309,md,R,0,0,0,29,29,0,0,3,26,14,16
2024,309,md,SUM,0,0,0,40,40,0,0,3,37,14,26
2024,309,wt,N,0,0,0,25,11,15,0,1,24,5,5
2024,309,wt,R,0,0,0,380,226,154,0,67,291,31,195
2024,309,wt,SUM,0,0,0,405,236,169,0,69,315,36,200
2024,310,all_deer,N,0,0,0,8,5,0,3,5,3,3,3
2024,310,all_deer,R,0,0,0,52,40,12,0,9,43,19,22
2024,310,all_deer,SUM,0,0,0,60,45,12,3,15,45,21,24
2024,310,md,N,0,0,0,8,5,0,3,5,3,3,3
2024,310,md,R,0,0,0,31,25,6,0,9,22,9,16
2024,310,md,SUM,0,0,0,39,30,6,3,15,24,12,18
2024,310,wt,N,0,0,0,0,0,0,0,0,0,0,0
2024,310,wt,R,0,0,0,21,16,6,0,0,21,9,6
2024,310,wt,SUM,0,0,0,21,16,6,0,0,21,9,6
2024,311,all_deer,N,0,0,0,68,47,21,0,0,68,11,37
2024,311,all_deer,R,0,0,0,1019,593,423,3,47,957,164,430
2024,311,all_deer,SUM,0,0,0,1087,641,443,3,47,1025,174,466
2024,311,md,N,0,0,0,34,31,3,0,0,34,5,26
2024,311,md,R,0,0,0,360,297,63,0,5,349,124,173
2024,311,md,SUM,0,0,0,395,328,66,0,5,383,129,199
2024,311,wt,N,0,0,0,33,16,18,0,0,33,5,11
2024,311,wt,R,0,0,0,659,297,359,3,41,608,40,257
2024,311,wt,SUM,0,0,0,692,312,377,3,41,642,45,267
2024,312,all_deer,N,0,0,0,33,24,10,0,3,28,13,11
2024,312,all_deer,R,0,0,0,672,467,205,0,55,614,96,371
2024,312,all_deer,SUM,0,0,0,705,491,215,0,58,642,109,382
2024,312,md,N,0,0,0,18,16,3,0,0,16,13,3
2024,312,md,R,0,0,0,152,136,16,0,5,147,46,90
2024,312,md,SUM,0,0,0,171,152,19,0,5,163,60,93
2024,312,wt,N,0,0,0,15,8,7,0,3,12,0,8
2024,312,wt,R,0,0,0,520,331,189,0,50,467,50,281
2024,312,wt,SUM,0,0,0,535,339,196,0,53,479,50,289
2024,313,all_deer,N,0,0,0,89,89,0,0,3,87,29,60
2024,313,all_deer,R,0,0,0,168,151,17,0,3,165,73,77
2024,313,all_deer,SUM,0,0,0,257,240,17,0,6,251,102,138
2024,313,md,N,0,0,0,87,87,0,0,3,84,29,58
2024,313,md,R,0,0,0,147,138,9,0,3,144,70,68
2024,313,md,SUM,0,0,0,233,225,9,0,6,228,99,126
2024,313,wt,N,0,0,0,3,3,0,0,0,3,0,3
2024,313,wt,R,0,0,0,21,12,9,0,0,21,3,9
2024,313,wt,SUM,0,0,0,24,15,9,0,0,24,3,12
2024,314,all_deer,N,0,0,0,111,99,12,0,3,108,15,84
2024,314,all_deer,R,0,0,0,462,345,117,0,31,431,145,200
2024,314,all_deer,SUM,0,0,0,573,444,129,0,34,539,160,284
2024,314,md,N,0,0,0,73,68,4,0,0,73,11,58
2024,314,md,R,0,0,0,262,240,23,0,13,250,105,135
2024,314,md,SUM,0,0,0,335,308,27,0,13,322,115,193
2024,314,wt,N,0,0,0,39,31,8,0,3,36,5,26
2024,314,wt,R,0,0,0,199,105,95,0,18,181,40,65
2024,314,wt,SUM,0,0,0,238,136,102,0,21,217,45,91
2024,315,all_deer,N,0,0,0,77,49,28,0,10,67,23,26
2024,315,all_deer,R,0,0,0,625,389,227,9,38,584,142,247
2024,315,all_deer,SUM,0,0,0,702,438,255,9,48,651,165,273
2024,315,md,N,0,0,0,52,44,8,0,5,46,18,26
2024,315,md,R,0,0,0,269,229,41,0,17,250,105,123
2024,315,md,SUM,0,0,0,321,272,49,0,22,296,123,150
2024,315,wt,N,0,0,0,25,5,20,0,4,21,5,0
2024,315,wt,R,0,0,0,356,161,186,9,22,334,37,123
2024,315,wt,SUM,0,0,0,381,166,206,9,26,355,42,123
2024,316,all_deer,N,0,0,0,11,8,3,0,0,11,3,5
2024,316,all_deer,R,0,0,0,37,34,3,0,0,37,22,12
2024,316,all_deer,SUM,0,0,0,48,42,6,0,0,48,24,18
2024,316,md,N,0,0,0,8,8,0,0,0,8,3,5
2024,316,md,R,0,0,0,34,31,3,0,0,34,22,9
2024,316,md,SUM,0,0,0,42,39,3,0,0,42,24,15
2024,316,wt,N,0,0,0,3,0,3,0,0,3,0,0
2024,316,wt,R,0,0,0,3,3,0,0,0,3,0,3
2024,316,wt,SUM,0,0,0,6,3,3,0,0,6,0,3
2024,317,all_deer,N,0,0,0,87,76,10,0,3,84,21,55
2024,317,all_deer,R,0,0,0,549,325,222,3,23,520,73,252
2024,317,all_deer,SUM,0,0,0,636,401,232,3,26,604,94,307
2024,317,md,N,0,0,0,43,40,3,0,0,43,18,21
2024,317,md,R,0,0,0,141,116,26,0,8,133,39,77
2024,317,md,SUM,0,0,0,184,155,29,0,8,176,57,98
2024,317,wt,N,0,0,0,44,37,7,0,3,41,3,34
2024,317,wt,R,0,0,0,408,209,196,3,15,387,34,175
2024,317,wt,SUM,0,0,0,451,246,203,3,18,428,37,209
2024,318,all_deer,N,0,0,0,13,11,3,0,5,8,5,5
2024,318,all_deer,R,0,0,0,149,127,23,0,12,137,105,21
2024,318,all_deer,SUM,0,0,0,162,137,26,0,18,145,110,27
2024,318,md,N,0,0,0,11,11,0,0,3,8,5,5
2024,318,md,R,0,0,0,141,123,17,0,12,128,102,21
2024,318,md,SUM,0,0,0,151,134,17,0,15,136,107,27
2024,318,wt,N,0,0,0,3,0,3,0,3,0,0,0
2024,318,wt,R,0,0,0,9,3,6,0,0,9,3,0
2024,318,wt,SUM,0,0,0,12,3,8,0,3,9,3,0
2024,319,all_deer,N,0,0,0,25,14,11,0,2,24,6,8
2024,319,all_deer,R,0,0,0,127,100,27,0,6,121,48,52
2024,319,all_deer,SUM,0,0,0,152,114,38,0,7,145,54,60
2024,319,md,N,0,0,0,12,9,3,0,2,10,3,6
2024,319,md,R,0,0,0,82,73,9,0,0,82,39,34
2024,319,md,SUM,0,0,0,94,82,12,0,2,92,42,40
2024,319,wt,N,0,0,0,14,5,8,0,0,14,3,3
2024,319,wt,R,0,0,0,44,27,18,0,6,39,9,17
2024,319,wt,SUM,0,0,0,58,32,26,0,6,52,12,20
2024,320,all_deer,N,0,0,0,175,105,70,0,8,167,26,79
2024,320,all_deer,R,0,0,0,1204,688,505,10,57,1123,266,420
2024,320,all_deer,SUM,0,0,0,1378,793,575,10,65,1289,292,498
2024,320,md,N,0,0,0,71,55,16,0,5,66,21,34
2024,320,md,R,0,0,0,310,248,62,0,16,291,118,131
2024,320,md,SUM,0,0,0,381,303,78,0,21,357,138,165
2024,320,wt,N,0,0,0,104,50,54,0,3,101,5,45
2024,320,wt,R,0,0,0,893,440,443,10,41,832,148,289
2024,320,wt,SUM,0,0,0,997,490,497,10,43,933,153,334
2024,321,all_deer,N,0,0,0,18,18,0,0,3,16,5,13
2024,321,all_deer,R,0,0,0,92,50,43,0,16,77,25,25
2024,321,all_deer,SUM,0,0,0,110,68,43,0,18,92,30,38
2024,321,md,N,0,0,0,16,16,0,0,3,13,3,13
2024,321,md,R,0,0,0,50,31,19,0,16,34,16,16
2024,321,md,SUM,0,0,0,65,47,19,0,18,47,18,29
2024,321,wt,N,0,0,0,3,3,0,0,0,3,3,0
2024,321,wt,R,0,0,0,43,19,24,0,0,43,9,9
2024,321,wt,SUM,0,0,0,45,21,24,0,0,45,12,9
2024,322,all_deer,N,0,0,0,131,96,34,0,3,128,41,55
2024,322,all_deer,R,0,0,0,638,350,285,3,39,596,114,236
2024,322,all_deer,SUM,0,0,0,769,446,319,3,42,724,156,291
2024,322,md,N,0,0,0,71,55,16,0,3,68,29,26
2024,322,md,R,0,0,0,267,168,97,3,12,255,84,84
2024,322,md,SUM,0,0,0,338,223,112,3,15,323,112,110
2024,322,wt,N,0,0,0,60,41,19,0,0,60,12,29
2024,322,wt,R,0,0,0,371,182,188,0,27,341,31,152
2024,322,wt,SUM,0,0,0,431,224,207,0,27,401,43,180
2024,323,all_deer,N,0,0,0,259,178,81,0,20,238,78,100
2024,323,all_deer,R,0,0,0,459,267,192,0,15,443,111,156
2024,323,all_deer,SUM,0,0,0,717,445,273,0,36,682,189,256
2024,323,md,N,0,0,0,185,143,42,0,13,172,62,81
2024,323,md,R,0,0,0,288,190,99,0,9,279,89,100
2024,323,md,SUM,0,0,0,474,333,141,0,22,451,152,182
2024,323,wt,N,0,0,0,73,34,39,0,7,66,16,18
2024,323,wt,R,0,0,0,170,77,93,0,6,164,22,56
2024,323,wt,SUM,0,0,0,243,111,132,0,13,230,37,74
2024,324,all_deer,N,0,0,0,132,84,48,0,0,132,37,47
2024,324,all_deer,R,0,0,0,438,251,187,0,24,410,96,155
2024,324,all_deer,SUM,0,0,0,570,335,235,0,24,542,132,203
2024,324,md,N,0,0,0,92,66,26,0,0,92,34,31
2024,324,md,R,0,0,0,203,139,64,0,3,200,86,53
2024,324,md,SUM,0,0,0,295,204,91,0,3,292,120,84
2024,324,wt,N,0,0,0,40,18,22,0,0,40,3,16
2024,324,wt,R,0,0,0,235,112,123,0,21,210,9,103
2024,324,wt,SUM,0,0,0,275,130,144,0,21,250,12,119
2024,329,all_deer,N,0,0,0,37,21,16,0,5,31,11,11
2024,329,all_deer,R,0,0,0,163,118,45,0,19,139,71,47
2024,329,all_deer,SUM,0,0,0,200,139,61,0,24,170,82,58
2024,329,md,N,0,0,0,34,21,13,0,5,29,11,11
2024,329,md,R,0,0,0,126,103,23,0,19,105,68,35
2024,329,md,SUM,0,0,0,160,124,37,0,24,133,79,45
2024,329,wt,N,0,0,0,3,0,3,0,0,3,0,0
2024,329,wt,R,0,0,0,37,16,22,0,0,34,3,12
2024,329,wt,SUM,0,0,0,40,16,24,0,0,37,3,12
2024,331,all_deer,N,0,0,0,177,142,36,0,5,172,60,81
2024,331,all_deer,R,0,0,0,499,309,178,12,20,476,142,164
2024,331,all_deer,SUM,0,0,0,677,451,214,12,25,648,203,245
2024,331,md,N,0,0,0,131,118,13,0,5,126,60,58
2024,331,md,R,0,0,0,350,241,96,12,9,340,127,111
2024,331,md,SUM,0,0,0,481,359,109,12,15,466,187,169
2024,331,wt,N,0,0,0,46,24,23,0,0,46,0,24
2024,331,wt,R,0,0,0,150,68,82,0,11,136,16,53
2024,331,wt,SUM,0,0,0,196,92,105,0,11,182,16,76
2024,335,all_deer,N,0,0,0,42,39,3,0,0,42,29,11
2024,335,all_deer,R,0,0,0,276,238,38,0,21,252,148,90
2024,335,all_deer,SUM,0,0,0,318,277,41,0,21,294,177,100
2024,335,md,N,0,0,0,34,34,0,0,0,34,26,8
2024,335,md,R,0,0,0,210,191,18,0,18,191,139,53
2024,335,md,SUM,0,0,0,244,226,18,0,18,225,165,60
2024,335,wt,N,0,0,0,8,5,3,0,0,8,3,3
2024,335,wt,R,0,0,0,67,46,20,0,3,60,9,37
2024,335,wt,SUM,0,0,0,74,52,23,0,3,68,12,40
2024,339,all_deer,N,0,0,0,3,3,0,0,0,3,0,3
2024,339,all_deer,R,0,0,0,176,142,33,0,6,166,80,62
2024,339,all_deer,SUM,0,0,0,178,145,33,0,6,169,80,65
2024,339,md,N,0,0,0,3,3,0,0,0,3,0,3
2024,339,md,R,0,0,0,118,105,13,0,6,112,68,37
2024,339,md,SUM,0,0,0,121,108,13,0,6,115,68,40
2024,339,wt,N,0,0,0,0,0,0,0,0,0,0,0
2024,339,wt,R,0,0,0,57,37,20,0,0,54,12,25
2024,339,wt,SUM,0,0,0,57,37,20,0,0,54,12,25
2024,340,all_deer,N,0,0,0,99,76,23,0,0,99,29,47
2024,340,all_deer,R,0,0,0,582,367,215,0,32,547,118,250
2024,340,all_deer,SUM,0,0,0,681,443,238,0,32,646,146,297
2024,340,md,N,0,0,0,59,55,4,0,0,59,29,26
2024,340,md,R,0,0,0,248,188,60,0,12,236,87,101
2024,340,md,SUM,0,0,0,307,243,64,0,12,295,115,127
2024,340,wt,N,0,0,0,40,21,19,0,0,40,0,21
2024,340,wt,R,0,0,0,334,179,155,0,19,312,31,148
2024,340,wt,SUM,0,0,0,374,200,173,0,19,351,31,169
2024,343,all_deer,N,0,0,0,20,16,4,0,3,17,8,8
2024,343,all_deer,R,0,0,0,238,204,34,0,16,223,121,84
2024,343,all_deer,SUM,0,0,0,258,220,38,0,18,240,128,91
2024,343,md,N,0,0,0,14,13,1,0,3,12,8,5
2024,343,md,R,0,0,0,187,182,5,0,12,175,108,74
2024,343,md,SUM,0,0,0,201,196,6,0,15,186,116,79
2024,343,wt,N,0,0,0,5,3,3,0,0,5,0,3
2024,343,wt,R,0,0,0,51,22,29,0,3,48,12,9
2024,343,wt,SUM,0,0,0,57,24,32,0,3,53,12,12
2024,350,all_deer,N,0,0,0,21,18,3,0,0,21,8,11
2024,350,all_deer,R,0,0,0,177,133,44,0,2,173,65,68
2024,350,all_deer,SUM,0,0,0,198,151,47,0,2,195,73,78
2024,350,md,N,0,0,0,13,13,0,0,0,13,8,5
2024,350,md,R,0,0,0,111,96,16,0,2,110,62,34
2024,350,md,SUM,0,0,0,125,109,16,0,2,123,70,39
2024,350,wt,N,0,0,0,8,5,3,0,0,8,0,5
2024,350,wt,R,0,0,0,66,37,29,0,0,64,3,34
2024,350,wt,SUM,0,0,0,74,42,31,0,0,72,3,39
2024,360,all_deer,N,0,0,0,113,87,27,0,0,108,31,55
2024,360,all_deer,R,0,0,0,367,260,101,7,12,346,102,158
2024,360,all_deer,SUM,0,0,0,481,346,128,7,12,454,134,213
2024,360,md,N,0,0,0,63,63,0,0,0,63,18,45
2024,360,md,R,0,0,0,158,145,9,3,12,139,68,77
2024,360,md,SUM,0,0,0,221,208,9,3,12,202,86,122
2024,360,wt,N,0,0,0,50,24,27,0,0,45,13,11
2024,360,wt,R,0,0,0,210,114,92,4,0,207,34,80
2024,360,wt,SUM,0,0,0,260,138,118,4,0,252,47,91
2024,361,all_deer,N,0,0,0,13,13,0,0,0,13,5,8
2024,361,all_deer,R,0,0,0,19,19,0,0,0,19,9,9
2024,361,all_deer,SUM,0,0,0,32,32,0,0,0,32,15,17
2024,361,md,N,0,0,0,13,13,0,0,0,13,5,8
2024,361,md,R,0,0,0,16,16,0,0,0,16,9,6
2024,361,md,SUM,0,0,0,29,29,0,0,0,29,15,14
2024,361,wt,N,0,0,0,0,0,0,0,0,0,0,0
2024,361,wt,R,0,0,0,3,3,0,0,0,3,0,3
2024,361,wt,SUM,0,0,0,3,3,0,0,0,3,0,3
2024,370,all_deer,N,0,0,0,17,13,4,0,0,17,3,11
2024,370,all_deer,R,0,0,0,89,65,24,0,3,86,34,31
2024,370,all_deer,SUM,0,0,0,106,78,28,0,3,103,37,41
2024,370,md,N,0,0,0,12,11,1,0,0,12,3,8
2024,370,md,R,0,0,0,70,56,14,0,3,67,34,22
2024,370,md,SUM,0,0,0,81,66,15,0,3,78,37,30
2024,370,wt,N,0,0,0,5,3,3,0,0,5,0,3
2024,370,wt,R,0,0,0,19,9,10,0,0,19,0,9
2024,370,wt,SUM,0,0,0,25,12,13,0,0,25,0,12
2024,380,all_deer,N,0,0,0,53,48,6,0,0,53,12,36
2024,380,all_deer,R,0,0,0,761,600,162,0,36,712,228,369
2024,380,all_deer,SUM,0,0,0,814,647,167,0,36,766,240,405
2024,380,md,N,0,0,0,25,25,0,0,0,25,12,14
2024,380,md,R,0,0,0,346,311,35,0,6,337,148,163
2024,380,md,SUM,0,0,0,371,336,35,0,6,362,160,176
2024,380,wt,N,0,0,0,28,23,6,0,0,28,0,23
2024,380,wt,R,0,0,0,415,289,126,0,30,375,80,206
2024,380,wt,SUM,0,0,0,443,311,132,0,30,403,80,229
2024,388,all_deer,N,0,0,0,10,5,4,0,0,10,0,5
2024,388,all_deer,R,0,0,0,327,189,135,3,26,278,87,102
2024,388,all_deer,SUM,0,0,0,336,194,139,3,26,287,87,107
2024,388,md,N,0,0,0,7,5,1,0,0,7,0,5
2024,388,md,R,0,0,0,155,99,53,3,14,139,56,43
2024,388,md,SUM,0,0,0,161,104,54,3,14,145,56,49
2024,388,wt,N,0,0,0,3,0,3,0,0,3,0,0
2024,388,wt,R,0,0,0,172,90,82,0,12,139,31,59
2024,388,wt,SUM,0,0,0,175,90,85,0,12,142,31,59
2024,390,all_deer,N,0,0,0,13,8,5,0,3,11,0,8
2024,390,all_deer,R,0,0,0,261,188,74,0,15,244,91,97
2024,390,all_deer,SUM,0,0,0,275,196,79,0,18,254,91,104
2024,390,md,N,0,0,0,8,8,0,0,0,8,0,8
2024,390,md,R,0,0,0,139,120,19,0,6,133,71,50
2024,390,md,SUM,0,0,0,147,128,19,0,6,141,71,57
2024,390,wt,N,0,0,0,5,0,5,0,3,3,0,0
2024,390,wt,R,0,0,0,122,67,55,0,9,111,20,47
2024,390,wt,SUM,0,0,0,128,67,61,0,11,114,20,47
2024,391,all_deer,N,0,0,0,74,61,13,0,11,64,16,45
2024,391,all_deer,R,0,0,0,596,471,123,2,59,521,287,184
2024,391,all_deer,SUM,0,0,0,670,532,136,2,70,585,303,229
2024,391,md,N,0,0,0,42,34,8,0,5,37,13,21
2024,391,md,R,0,0,0,390,351,37,2,32,348,241,110
2024,391,md,SUM,0,0,0,432,385,45,2,38,384,254,131
2024,391,wt,N,0,0,0,32,27,5,0,5,27,3,24
2024,391,wt,R,0,0,0,206,121,86,0,27,173,46,74
2024,391,wt,SUM,0,0,0,238,147,91,0,32,200,49,98
2024,392,all_deer,N,0,0,0,22,21,1,0,2,20,8,13
2024,392,all_deer,R,0,0,0,201,171,30,0,10,187,110,61
2024,392,all_deer,SUM,0,0,0,223,192,31,0,12,208,118,74
2024,392,md,N,0,0,0,22,21,1,0,2,20,8,13
2024,392,md,R,0,0,0,189,168,22,0,10,176,107,61
2024,392,md,SUM,0,0,0,211,189,23,0,12,196,115,74
2024,392,wt,N,0,0,0,0,0,0,0,0,0,0,0
2024,392,wt,R,0,0,0,11,3,8,0,0,11,3,0
2024,392,wt,SUM,0,0,0,11,3,8,0,0,11,3,0
2024,393,all_deer,N,0,0,0,78,66,13,0,8,67,13,52
2024,393,all_deer,R,0,0,0,518,421,95,3,25,492,139,281
2024,393,all_deer,SUM,0,0,0,596,486,107,3,33,560,152,334
2024,393,md,N,0,0,0,46,42,4,0,0,43,11,31
2024,393,md,R,0,0,0,300,266,34,0,6,293,114,152
2024,393,md,SUM,0,0,0,345,308,37,0,6,336,125,183
2024,393,wt,N,0,0,0,33,24,9,0,8,25,3,21
2024,393,wt,R,0,0,0,218,155,61,3,19,199,25,130
2024,393,wt,SUM,0,0,0,251,178,70,3,27,224,27,151
2024,3XX,all_deer,N,0,0,0,66,34,32,0,5,61,8,26
2024,3XX,all_deer,R,0,0,0,99,59,41,0,6,90,22,37
2024,3XX,all_deer,SUM,0,0,0,165,93,73,0,11,151,30,63
2024,3XX,md,N,0,0,0,33,24,10,0,5,28,8,16
2024,3XX,md,R,0,0,0,31,22,9,0,3,28,16,6
2024,3XX,md,SUM,0,0,0,64,45,19,0,8,56,23,22
2024,3XX,wt,N,0,0,0,33,11,22,0,0,33,0,11
2024,3XX,wt,R,0,0,0,69,37,31,0,3,62,6,31
2024,3XX,wt,SUM,0,0,0,101,48,54,0,3,95,6,41
2024,400,all_deer,N,0,0,0,135,101,34,0,3,132,34,67
2024,400,all_deer,R,0,0,0,1059,667,386,6,35,1024,232,432
2024,400,all_deer,SUM,0,0,0,1194,768,420,6,38,1157,266,499
2024,400,md,N,0,0,0,105,87,18,0,0,105,31,56
2024,400,md,R,0,0,0,653,460,194,0,20,634,189,268
2024,400,md,SUM,0,0,0,759,547,212,0,20,739,220,324
2024,400,wt,N,0,0,0,30,14,16,0,3,27,3,12
2024,400,wt,R,0,0,0,406,207,193,6,16,390,43,164
2024,400,wt,SUM,0,0,0,435,221,208,6,18,417,46,175
2024,401,all_deer,N,0,0,0,107,70,37,0,5,102,15,55
2024,401,all_deer,R,0,0,0,608,441,167,0,3,605,122,318
2024,401,all_deer,SUM,0,0,0,715,511,204,0,8,707,138,374
2024,401,md,N,0,0,0,77,64,13,0,3,74,15,49
2024,401,md,R,0,0,0,366,293,73,0,0,366,99,194
2024,401,md,SUM,0,0,0,443,358,86,0,3,440,114,243
2024,401,wt,N,0,0,0,31,6,24,0,3,28,0,6
2024,401,wt,R,0,0,0,242,147,94,0,3,239,23,124
2024,401,wt,SUM,0,0,0,272,154,119,0,6,267,23,130
2024,403,all_deer,N,0,0,0,14,8,6,0,0,14,3,5
2024,403,all_deer,R,0,0,0,329,198,131,0,3,326,98,100
2024,403,all_deer,SUM,0,0,0,343,206,136,0,3,339,101,105
2024,403,md,N,0,0,0,8,5,3,0,0,8,3,3
2024,403,md,R,0,0,0,235,139,96,0,0,235,89,50
2024,403,md,SUM,0,0,0,243,144,99,0,0,243,92,53
2024,403,wt,N,0,0,0,5,3,3,0,0,5,0,3
2024,403,wt,R,0,0,0,94,59,35,0,3,91,9,50
2024,403,wt,SUM,0,0,0,99,62,37,0,3,96,9,53
2024,404,all_deer,N,0,0,0,115,78,37,0,3,112,23,55
2024,404,all_deer,R,0,0,0,1112,697,416,0,24,1079,225,472
2024,404,all_deer,SUM,0,0,0,1227,774,453,0,27,1191,247,527
2024,404,md,N,0,0,0,54,46,8,0,3,51,15,31
2024,404,md,R,0,0,0,599,400,199,0,3,596,148,252
2024,404,md,SUM,0,0,0,653,446,207,0,6,647,162,284
2024,404,wt,N,0,0,0,61,31,30,0,0,61,8,24
2024,404,wt,R,0,0,0,513,297,217,0,21,483,77,220
2024,404,wt,SUM,0,0,0,574,328,246,0,21,544,85,243
2024,405,all_deer,N,0,0,0,83,52,31,0,3,81,13,39
2024,405,all_deer,R,0,0,0,857,472,368,17,15,832,198,271
2024,405,all_deer,SUM,0,0,0,940,524,399,17,18,913,211,311
2024,405,md,N,0,0,0,71,47,24,0,3,68,13,34
2024,405,md,R,0,0,0,627,333,283,11,15,605,148,185
2024,405,md,SUM,0,0,0,698,380,307,11,18,674,161,219
2024,405,wt,N,0,0,0,13,5,7,0,0,13,0,5
2024,405,wt,R,0,0,0,230,139,85,6,0,227,50,86
2024,405,wt,SUM,0,0,0,242,144,92,6,0,239,50,92
2024,406,all_deer,N,0,0,0,81,34,47,0,0,81,5,29
2024,406,all_deer,R,0,0,0,524,320,201,3,9,515,100,217
2024,406,all_deer,SUM,0,0,0,605,354,248,3,9,596,105,246
2024,406,md,N,0,0,0,38,26,12,0,0,38,5,21
2024,406,md,R,0,0,0,259,170,89,0,3,256,64,106
2024,406,md,SUM,0,0,0,297,196,101,0,3,295,69,127
2024,406,wt,N,0,0,0,43,8,35,0,0,43,0,8
2024,406,wt,R,0,0,0,265,149,112,3,6,259,36,111
2024,406,wt,SUM,0,0,0,307,157,147,3,6,301,36,118
2024,410,all_deer,N,0,0,0,59,47,12,0,3,57,10,37
2024,410,all_deer,R,0,0,0,146,108,38,0,0,143,43,65
2024,410,all_deer,SUM,0,0,0,206,155,50,0,3,200,53,103
2024,410,md,N,0,0,0,22,22,0,0,0,22,7,15
2024,410,md,R,0,0,0,57,52,5,0,0,57,24,28
2024,410,md,SUM,0,0,0,79,74,5,0,0,79,32,43
2024,410,wt,N,0,0,0,38,26,12,0,3,35,3,23
2024,410,wt,R,0,0,0,89,56,34,0,0,86,19,37
2024,410,wt,SUM,0,0,0,127,81,46,0,3,121,21,60
2024,411,all_deer,N,0,0,0,258,193,65,0,5,253,34,159
2024,411,all_deer,R,0,0,0,1280,921,360,0,35,1239,240,681
2024,411,all_deer,SUM,0,0,0,1538,1114,425,0,41,1492,274,840
2024,411,md,N,0,0,0,126,126,0,0,0,126,26,100
2024,411,md,R,0,0,0,313,291,22,0,9,304,145,145
2024,411,md,SUM,0,0,0,439,416,22,0,9,429,172,245
2024,411,wt,N,0,0,0,133,68,65,0,5,127,8,60
2024,411,wt,R,0,0,0,967,630,337,0,26,935,94,536
2024,411,wt,SUM,0,0,0,1100,697,402,0,31,1062,102,595
2024,412,all_deer,N,0,0,0,246,178,68,0,0,246,58,121
2024,412,all_deer,R,0,0,0,639,485,154,0,20,616,114,370
2024,412,all_deer,SUM,0,0,0,885,663,222,0,20,862,172,491
2024,412,md,N,0,0,0,131,126,5,0,0,131,31,94
2024,412,md,R,0,0,0,230,210,20,0,0,230,77,133
2024,412,md,SUM,0,0,0,361,336,25,0,0,361,109,227
2024,412,wt,N,0,0,0,115,52,63,0,0,115,26,26
2024,412,wt,R,0,0,0,409,275,134,0,20,386,37,238
2024,412,wt,SUM,0,0,0,524,327,197,0,20,501,63,264
2024,413,all_deer,N,0,0,0,174,142,33,0,13,161,55,87
2024,413,all_deer,R,0,0,0,1486,1059,427,0,36,1444,346,713
2024,413,all_deer,SUM,0,0,0,1660,1200,460,0,49,1605,401,799
2024,413,md,N,0,0,0,117,115,2,0,5,112,47,68
2024,413,md,R,0,0,0,636,569,68,0,9,627,226,343
2024,413,md,SUM,0,0,0,754,684,70,0,15,739,273,411
2024,413,wt,N,0,0,0,57,26,31,0,8,49,8,18
2024,413,wt,R,0,0,0,850,490,360,0,27,817,121,370
2024,413,wt,SUM,0,0,0,907,516,390,0,35,866,128,388
2024,415,all_deer,N,0,0,0,8,8,0,0,0,8,0,8
2024,415,all_deer,R,0,0,0,24,16,9,0,0,24,6,9
2024,415,all_deer,SUM,0,0,0,32,23,9,0,0,32,6,17
2024,415,md,N,0,0,0,5,5,0,0,0,5,0,5
2024,415,md,R,0,0,0,12,9,3,0,0,12,3,6
2024,415,md,SUM,0,0,0,18,15,3,0,0,18,3,11
2024,415,wt,N,0,0,0,3,3,0,0,0,3,0,3
2024,415,wt,R,0,0,0,12,6,6,0,0,12,3,3
2024,415,wt,SUM,0,0,0,15,9,6,0,0,15,3,6
